,name,url,xml_url,release_date,status,description
63,AutoML Vision Object Detection,https://cloud.google.com/vision/automl/object-detection/docs/release-notes,https://cloud.google.com/feeds/automl-vision-object-detection-release-notes.xml,"April 10, 2019",Feature,"Feature
Cloud AutoML Vision Object Detection Beta Release
Cloud AutoML Vision Object Detection Beta has been released. Some notes about the Beta release:

You can access the Cloud AutoML Vision Beta UI with with AutoML Vision Object Detection support at https://console.cloud.google.com/vision.
You can now perform all of your AutoML Vision Object Detection tasks using the AutoML API. Create datasets, train models, make predictions, and more. For details, see the landing page.
You can currently only supply base64-encoded image content to the predict method. For an example, see Make a prediction.
AutoML Vision Object Detection does not currently satisfy the requirements to be considered compliant with the Health Insurance Portability and Accountability Act (HIPAA).

For more information, see the product documentation.
Changed
There are workflow differences between Cloud AutoML Vision image classification and object detection. Consequently, changes have been made to the Google Cloud Platform Console UI for object detection that are not reflected in the UI for image classification.
Issue
Microsoft Edge and Microsoft Internet Explorer do not support all features of  AutoML Vision Object Detection. If you are having problems, try Google Chrome,  Safari, or Firefox."
64,Cloud Vision,https://cloud.google.com/vision/docs/release-notes,https://cloud.google.com/feeds/vision-release-notes.xml,"April 11, 2020",Feature,"Feature
CMEK compliance
Vision API is now compliant with customer-managed encryption keys (CMEK). To learn more, vist the CMEK compliance page. Please note that Product Search is not CMEK compliant at this time."
65,Cloud Vision,https://cloud.google.com/vision/docs/release-notes,https://cloud.google.com/feeds/vision-release-notes.xml,"February 24, 2020",Changed,"Changed
SafeSearch Detection update
The SafeSearch model has been upgraded to a newer version. The API interface and client library will be the same as previous version. The API follows the same Service Level Agreement.
For more information, see the product documentation."
66,Cloud Vision,https://cloud.google.com/vision/docs/release-notes,https://cloud.google.com/feeds/vision-release-notes.xml,"February 19, 2020",Changed,"Changed
Cloud Vision API will not return gendered labels such as 'man' and 'woman' after February 19, 2020
Detecting labels in an image containing humans will result in non-gendered label such as 'person' being returned. Our prior approach was to return gendered terms, like 'man' or 'woman'. 
Given that a person's gender cannot be inferred by appearance, we have decided to remove these labels in order to align with the Artificial Intelligence Principles at Google, specifically Principle #2: Avoid creating or reinforcing unfair bias."
67,Cloud Vision,https://cloud.google.com/vision/docs/release-notes,https://cloud.google.com/feeds/vision-release-notes.xml,"December 13, 2019",Feature,"Feature
Regional endpoints available for OCR
The Vision API now offers multi-regional support (us and eu) for the OCR feature.
Using a multi-region endpoint enables you to configure the Vision API to
store and perform machine learning (OCR) on your data in the United States or European Union."
68,Cloud Vision,https://cloud.google.com/vision/docs/release-notes,https://cloud.google.com/feeds/vision-release-notes.xml,"October 30, 2019",Feature,"Feature
Beta feature
The following beta features are available in API version v1p4beta1:

Celebrity recognition. For more information, see Celebrity recognition.
"
69,Cloud Vision,https://cloud.google.com/vision/docs/release-notes,https://cloud.google.com/feeds/vision-release-notes.xml,"September 12, 2019",Feature,"Feature
OCR regional support
You can now specify a continent-level region for data processing of OCR requests. For more infomation, see the OCR how-to pages:

Detect text in images
Detect handwriting in images
Detect text in files (PDF/TIFF)
"
70,Cloud Vision,https://cloud.google.com/vision/docs/release-notes,https://cloud.google.com/feeds/vision-release-notes.xml,"August 29, 2019",Changed,"Changed
Improved detection models are now default for the following features:

Logo Detection
Landmark Detection
Crop hints
Object Localization

The legacy model can still be accessed for 90 days by specifying
    ""builtin/legacy"" in the model field of a
    Feature object. "
71,Cloud Vision,https://cloud.google.com/vision/docs/release-notes,https://cloud.google.com/feeds/vision-release-notes.xml,"August 16, 2019",Changed,"Changed
Spring framework integration
If you write your applications in Java with the Spring Framework, we now provide a guide to help you add Spring Cloud Vision API to your application. Spring Cloud Vision can make it easier and more efficient to work with Cloud Vision."
72,Cloud Vision,https://cloud.google.com/vision/docs/release-notes,https://cloud.google.com/feeds/vision-release-notes.xml,"June 07, 2019",Feature,"Feature
General Availability (GA) release. Support for online small batch file annotation has been released as GA. For more information, see Online small batch file annotation.
Feature
General Availability (GA) release. Support for offline batch image annotation has been released as GA. For more information, see Offline batch image annotation.
Changed
Model updates
Improved detection models are now available for the following features:

Logo detection
Landmark detection
Crop hints

Specify ""builtin/latest"" in the model field of a Feature object to use the new models.
We'll support both the current model and the new model the next 90 days. After 90 days the current detection models will be deprecated and only the new detection models will be used for all logo, landmark, and crop hint detection requests.
Changed
Languages update
More languages (with associated languageHint codes) have been added to the list of languages supported by TEXT_DETECTION and DOCUMENT_TEXT_DETECTION. Experimentally supported languages and mapped languages lists have also been added."
